Match point|ULAN concat|Wikidata concat|VIAF concat|LC concat|Name|Label|Birth date|Death date|Ancestry/Heritage|Indexes|Description|Watsonline|Watsonline URL|Met Collection|Met Collection URL|Wikipedia|Wikipedia URL|Art Asia America|AAA URL
AAPI-0001|500487777|Q466654|79468708|n86857749|Abad, Pacita|Pacita Abad|1946|2004|Filipino/a/x||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Abad%2C+Pacita%22%20or%20%22Pacita%20Abad%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Pacita_Abad||
AAPI-0970||Q47157454|102816611|no2007063757|Abbas, Hamra|Hamra Abbas|1976||Pakistani||sculptor;painter;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Abbas, Hamra""%20or%20""Hamra Abbas""&searchscope=1&SORT=A"||||||
AAPI-0002|500116914|Q7426381|96547973|no99018101|Abe, Satoru|Satoru Abe|1926||Japanese;Hawaiian (Kamaʻāina)||painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Abe%2C+Satoru%22%20or%20%22Satoru%20Abe%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Satoru_Abe||
AAPI-1031||Q23881684|307448466|no2013110010|Abichandani, Jaishri|Jaishri Abichandani|1969||Indian||interdisciplinary artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Abichandani%2C+Jaishri%22+or+%22Jaishri+Abichandani%22&searchscope=1||||||
AAPI-0003||Q19867429|||Acebo Davis, Terry|Terry Acebo Davis|1953||Filipino/a/x||installation artist;mixed-media artist;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Acebo%20Davis%2C+Terry%22%20or%20%22Terry%20Acebo%20Davis%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Terry_Acebo_Davis ||
AAPI-0004||Q63699186|102870357|no2012020565|Achjadi, Diyan|Diyan Achjadi|1971||Indonesian||draftsperson;printmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Achjadi%2C+Diyan%22%20or%20%22Diyan%20Achjadi%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Diyan_Achjadi|artasiamerica|http://artasiamerica.org/artist/detail/73
AAPI-1157||Q86295182|||acierto, alejandro t.|alejandro t. acierto|||Filipino/a/x|Index of Latinx and Hispanic American Artists|performance artist;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""acierto, alejandro t.""%20or%20""alejandro t. acierto""&searchscope=1&SORT=A"||||||
AAPI-1158|||||Adachi, Margaret|Margaret Adachi|1952||Japanese||sculptor;installation artist;mixed-media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Adachi, Margaret""%20or%20""Margaret Adachi""&searchscope=1&SORT=A"||||||
AAPI-0005||Q29110238|7983149719121111130001||Agematsu, Yuji|Yuji Agematsu|1956||Japanese||assemblage artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Agematsu%2C+Yuji%22%20or%20%22Yuji%20Agematsu%22&searchscope=1||||||
AAPI-0007||Q19597819|||Aguhar, Mark |Mark Aguhar|1987|2012|Filipino/a/x||multidisciplinary artist;multimedia artist;performance artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Aguhar%2C+Mark%22%20or%20%22Mark%20Aguhar%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Mark_Aguhar||
AAPI-1159|500464887|Q5292140|7645151353545152720006|no2017159440|Ahn, Don|Don Ahn|1937|2013|Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ahn, Don""%20or%20""Don Ahn""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Don_Ahn||
AAPI-0738|||||Ahn, Miran|Miran Ahn|1953||Korean||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ahn%2C+Miran%22%20or%20%22Miran%20Ahn%22&searchscope=1||||||
AAPI-0008||Q110628248|||Ahn, Seongmin|Seongmin Ahn|1971||Korean||mixed-media artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ahn%2C+Seongmin%22%20or%20%22Seongmin%20Ahn%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/58
AAPI-0009||Q98505561|||Ahn, Young-Il|Young-Il Ahn|1934|2020|Korean||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22An%2C+Y%C5%8Fng-il%22+or+%22Y%C5%8Fng-il+An%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Young-Il_Ahn ||
AAPI-0870|500491396|Q3306173|169761606|no2011040403|Ahuja, Mequitta|Mequitta Ahuja|1976||Indian|Index of African American Artists|painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ahuja%2C+Mequitta%22%20or%20%22Mequitta%20Ahuja%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Mequitta_Ahuja||
AAPI-0010|500125586|Q160115|96607499|no2004022393|Ai, Weiwei|Weiwei Ai|1957||Chinese||conceptual artist;installation artist;performance artist;photographer;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ai%2C+Weiwei%22%20or%20%22Weiwei%20Ai%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Ai_Weiwei ||
AAPI-0012||Q4997320|5234151304663849460008|no2017156974|Akaji, Bumpei|Bumpei Akaji|1921|2002|Japanese;Hawaiian (Kamaʻāina)||sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Akaji%2C+Bumpei%22%20or%20%22Bumpei%20Akaji%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Bumpei_Akaji ||
AAPI-0892||Q98803967|||Akamine, Bernice|Bernice Akamine|1949||Japanese;Native Hawaiian (Kānaka ʻŌiwi, Kānaka Maoli)|"Index of Indigenous and Native American Artists
"|sculptor;textile/fiber artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Akamine, Bernice""%20or%20""Bernice Akamine""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Bernice_Akamine||
AAPI-0013|500265984|Q771277|126580916||Akamu, Nina|Nina Akamu|1955||Japanese||sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Akamu%2C+Nina%22%20or%20%22Nina%20Akamu%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Nina_Akamu||
AAPI-1032|500372656|Q61997639|3612149416755789730002||Akashi, Kelly|Kelly Akashi|1983||Japanese||sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Akashi%2C+Kelly%22+or+%22Kelly+Akashi%22&searchscope=1||||||
AAPI-1303|||||Alam, Fariba|Fariba Alam|1975||Bangladeshi||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Alam, Fariba""%20or%20""Fariba Alam""&searchscope=1&SORT=A"||||||
AAPI-0014||Q24007268|||Ali, Anida Yoeu|Anida Yoeu Ali|1974||Cambodian||installation artist;performance artist;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ali,%20Anida%20Yoeu%22%20or%20%22Anida%20Yoeu%20Ali%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Anida_Yoeu_Ali||
AAPI-0015|500442151||||Allen, John|John Allen|1955||Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=((john%20AND%20allen)%20and%20t%3A(aapi))&searchscope=1&SORT=R||||||
AAPI-0016|||||Alvarado, Ricardo Ocreto|Ricardo Ocreto Alvarado|1914|1976|Filipino/a/x||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Alvarado%2C+Ricardo+Ocreto%22+or+%22Ricardo+Ocreto+Alvarado%22&searchscope=1||||||
AAPI-1050|||||Amano, Fumi|Fumi Amano|1985||Japanese||sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Amano, Fumi""%20or%20""Fumi Amano""&searchscope=1&SORT=A"||||||
AAPI-0017|500054317|Q19864133|1431348|n85027139|Amino, Leo|Leo Amino|1911|1989|Japanese||sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Amino%2C+Leo%22%20or%20%22Leo%20Amino%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Leo_Amino||
AAPI-0018||Q6884154|||Ando, Miya|Miya Ando|1973||Japanese||installation artist;painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ando%2C+Miya%22%20or%20%22Miya%20Ando%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Miya_Ando||
AAPI-1279|||||Andrade, Maile|Maile Andrade|||Native Hawaiian (Kānaka ʻŌiwi, Kānaka Maoli)|"Index of Indigenous and Native American Artists
"|multimedia artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Andrade, Maile""%20or%20""Maile Andrade""&searchscope=1&SORT=A"||||||
AAPI-0019|500120901|Q19864471|96573029||Anno, Kim|Kim Anno|1958||Japanese||painter;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Anno%2C+Kim%22%20or%20%22Kim%20Anno%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Kim_Anno||
AAPI-0020|500465254|Q17421288|||Aoki, Toshio|Toshio Aoki|1854|1912|Japanese||painter;ink artist/calligrapher|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Aoki%2C+Toshio%22%20or%20%22Toshio%20Aoki%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Toshio_Aoki||
AAPI-0022||Q28811945|||Aono, Kristine|Kristine Yuki Aono|1960||Japanese||installation artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(kristine%20yuki%20aono)&searchscope=1&SORT=R|||Wikipedia|https://en.wikipedia.org/wiki/Kristine_Aono||
AAPI-0023|||||Aono, Tetsuji|Tetsuji Aono|1969||Japanese||ceramicist / potter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Aono, Tetsuji""%20or%20""Tetsuji Aono""&searchscope=1&SORT=A"||||||
AAPI-1176|||||Aoyama, Rokko|Rokko Aoyama|1943||Japanese||sculptor;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Aoyama, Rokko""%20or%20""Rokko Aoyama""&searchscope=1&SORT=A"||||||
AAPI-1304|||||Aozaki, Nobutaka|Nobutaka Aozaki|1977||Japanese||mixed-media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Aozaki, Nobutaka""%20or%20""Nobutaka Aozaki""&searchscope=1&SORT=A"||||||
AAPI-0881|||||Arai, Lucy|Lucy Arai|1956||Japanese||ink artist/calligrapher;mixed-media artist;painter;textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Arai%2C+Lucy%22%20or%20%22Lucy%20Arai%22&searchscope=1||||||
AAPI-0024|500330894|Q16729470|274700801|n90641959|Arai, Tomie|Tomie Arai|1949||Japanese||installation artist;mixed-media artist;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Arai%2C+Tomie%22%20or%20%22Tomie%20Arai%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Tomie_Arai|artasiamerica|http://artasiamerica.org/artist/detail/74
AAPI-0025|500123705|Q478264|6613|n79091248|Arakawa, Shusaku|Shusaku Arakawa|1936|2010|Japanese||architect;conceptual artist;painter;printmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Arakawa%2C+Shusaku%22%20or%20%22Shusaku%20Arakawa%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=Shusaku+Arakawa|Wikipedia|https://en.wikipedia.org/wiki/Shusaku_Arakawa||
AAPI-1177||Q98537506|3865147553270953800006||Michael Arcega|Michael Arcega|1973||Filipino/a/x||interdisciplinary artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Arcega, Michael""%20or%20""Michael Arcega""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Michael_Arcega||
AAPI-0027||Q31087622|315558353||Arunanondchai, Korakrit|Korakrit Arunanondchai|1986||Thai||multimedia artist;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Arunanondchai%2C+Korakrit%22%20or%20%22Korakrit%20Arunanondchai%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Korakrit_Arunanondchai||
AAPI-0030|500077806|Q7382874|96234311|n86835007|Asawa, Ruth|Ruth Asawa|1926|2013|Japanese||draftsperson;painter;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Asawa%2C+Ruth%22%20or%20%22Ruth%20Asawa%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Ruth_Asawa||
AAPI-0740|||||Bae, Jung Ran|Jung Ran Bae|||Korean||ceramicist / potter;installation artist;performance artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bae%2C+Jung%20Ran%22%20or%20%22Jung%20Ran%20Bae%22&searchscope=1||||||
AAPI-0741||Q65543509|100735507|no2009137117|Bae, SoHyun|Sohyun Bae|1967||Korean||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bae%2C+Sohyun%22%20or%20%22Sohyun%20Bae%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/SoHyun_Bae||
AAPI-0032||Q20984400|299475014||Bae, Yoong|Yoong Bae|1928|1992|Korean||painter;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bae%2C+Yoong%22%20or%20%22Yoong%20Bae%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Yoong_Bae||
AAPI-0033|500121165|Q85419012|166686567|no2002016142|Bahc, Yiso; Bahc, Mo|Yiso (Mo) Bahc|1957|2004|Korean||installation artist;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22bahc%2C+yiso%22+or+%22yiso+bahc%22+or+%22bahc%2C+mo%22+or+%22mo+bahc%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Bahc_Yiso|artasiamerica|http://artasiamerica.org/artist/detail/216
AAPI-0034||Q111252294|||Bahl, Shelly|Shelly Bahl|1970||Indian||interdisciplinary artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bahl,%20Shelly%22%20or%20%22Shelly%20Bahl%22&searchscope=1&SORT=A|||||artasiamerica|http://artasiamerica.org/artist/detail/47
AAPI-0867|500114571|Q3432140|81066002|nr2003022728|Banerjee, Rina|Rina Banerjee|1963||Indian||draftsperson;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Banerjee%2C+Rina%22%20or%20%22Rina%20Banerjee%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Rina_Banerjee ||
AAPI-1305|500128664|Q7631186|96633732|n89184768|Subhankar Banerjee|Subhankar Banerjee|1967||Indian||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Banerjee, Subhankar""%20or%20""Subhankar Banerjee""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Subhankar_Banerjee_(photographer)||
AAPI-1160|||||Bao, Sarula|Sarula Bao|||Chinese||illustrator;book/paper/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bao, Sarula""%20or%20""Sarula Bao""&searchscope=1&SORT=A"||||||
AAPI-1115||Q87200569|||Barrios, Eliza O.|Eliza O. Barrios|1968||Filipino/a/x||interdisciplinary artist;time-based media artist;installation artist;photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Barrios%2C+Eliza%22+or+%22Eliza+O.+Barrios%22+or+%22Eliza+Barrios%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Barrios%2C+Eliza+O.%22+or+%22Eliza+O.+Barrios%22%26SORT%3DA||||||
AAPI-1306||Q28968151|3283156811372745390008||Bawa, Avantika|Avantika Bawa|1973||Indian||multidisciplinary artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bawa, Avantika""%20or%20""Avantika Bawa""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Avantika_Bawa||
AAPI-1116|||||Baysa, Kanoa W.H.|Kanoa W.H. Baysa|1978||Filipino/a/x;Hawaiian (Kamaʻāina)|"Index of Indigenous and Native American Artists
"|sculptor;installation artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(Kanoa%20Baysa)&searchscope=1&SORT=R||||||
AAPI-1307||Q16193951|192149844985902960003||Benjamin, Siona|Siona Benjamin|1960||Indian||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Benjamin, Siona""%20or%20""Siona Benjamin""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Siona_Benjamin||
AAPI-0866|500294125|Q5936654|143836188|no2011078461|Bhabha, Huma|Huma Bhabha|1962||Pakistani||sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bhabha%2C+Huma%22%20or%20%22Huma%20Bhabha%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Huma+Bhabha+%28Pakistani%2C+born+Karachi%2C+1962%29%22|Wikipedia|https://en.wikipedia.org/wiki/Huma_Bhabha||
AAPI-0036|500110276|Q6981022|78615743|nr00009463|Bhavsar, Natvar|Natvar Bhavsar|1934||Indian||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bhavsar%2C+Natvar%22%20or%20%22Natvar%20Bhavsar%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Natvar+Bhavsar%22|Wikipedia|https://en.wikipedia.org/wiki/Natvar_Bhavsar|artasiamerica|http://artasiamerica.org/artist/detail/48
AAPI-1161|||||Bhow, Ragini|Ragini Bhow|1991||Indian||painter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bhow, Ragini""%20or%20""Ragini Bhow""&searchscope=1&SORT=A"||||||
AAPI-1308|||||Bhushan, Anna|Anna Bhushan|||Indian||illustrator|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bhushan, Anna""%20or%20""Anna Bhushan""&searchscope=1&SORT=A"||||||
AAPI-0037||Q65029965|||Bhutto, Zulfikar Ali, Jr.|Zulfikar Ali Bhutto|1990||Pakistani||installation artist;performance artist;textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bhutto,%20Zulfikar%20Ali%22%20or%20%22Zulfikar%20Ali%20Bhutto%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Zulfikar_Ali_Bhutto_Jr||
AAPI-0039||Q16856057|4526157470202822640005|no2019167630|Bing, Bernice|Bernice Bing (Lee)|1936|1998|Chinese||painter|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(bernice%20bing)&searchscope=1&SORT=R|||Wikipedia|https://en.wikipedia.org/wiki/Bernice_Bing|artasiamerica|http://artasiamerica.org/artist/detail/76
AAPI-1290|||||Blue M., Zoé|Zoé Blue M.|1994||Japanese||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Blue M., Zoé""%20or%20""Zoé Blue M.""&searchscope=1&SORT=A"||||||
AAPI-1150|500114763|Q38249084|96535351|no2016045126|Bogawa, Roddy|Roddy Bogawa|1962||Japanese||installation artist;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bogawa, Roddy""%20or%20""Roddy Bogawa""&searchscope=1&SORT=A"||||||
AAPI-0943||Q6383670|315534265|no2015041611|Bonk, Keiko|Keiko Bonk|1954||Japanese;Hawaiian (Kamaʻāina)|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Bonk, Keiko""%20or%20""Keiko Bonk""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Keiko_Bonk||
AAPI-0040|500113061|Q100348572|||Bose, Arun|Arun Bose|1934|2007|Bangladeshi;Indian||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bose%2C+Arun%22%20or%20%22Arun%20Bose%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/109
AAPI-0041||Q7420224|22102825|nr2006011400|Bose, Santiago|Santiago Bose|1949|2002|Filipino/a/x||mixed-media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Bose%2C+Santiago%22%20or%20%22Santiago%20Bose%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Santi_Bose |artasiamerica|http://artasiamerica.org/artist/detail/86
AAPI-1323|||||Brandow, Heidi K.|Heidi Brandow|||Native Hawaiian (Kānaka ʻŌiwi, Kānaka Maoli)|"Index of Indigenous and Native American Artists
;Index of Indigenous and Native American Artists
"|collagist;draftsperson;mixed-media artist;multidisciplinary artist;muralist;painter;photographer;printmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Brandow%2C+Heidi+K.%22+or+%22Heidi+K.+Brandow%22+or+%22Heidi+Brandow%22&searchscope=1&sortdropdown=-&SORT=A&extended=0&SUBMIT=Search&searchlimits=&searchorigarg=X%22Brandow%2C+Heidi+K.%22+or+%22Heidi+K.+Brandow%22%26SORT%3DA|||Wikipedia|||
AAPI-0986|||||Broderick, Drew Kahuʻāina|Drew Kahuʻāina Broderick|||Native Hawaiian (Kānaka ʻŌiwi, Kānaka Maoli);Chinese|"Index of Indigenous and Native American Artists
"||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Broderick, Drew Kahuʻāina""%20or%20""Drew Kahuʻāina Broderick""&searchscope=1&SORT=A"||||||
AAPI-1162|||||Byun, Chong Gon|Chong Gon Byun|1948||Korean||painter;assemblage artist;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Byun, Chong Gon""%20or%20""Chong Gon Byun""&searchscope=1&SORT=A"||||||
